"Relative Time (Process)","ft1 - system/gpu.0.powerWatts","ft1 - system/gpu.0.powerWatts__MIN","ft1 - system/gpu.0.powerWatts__MAX"
"132881.454349831","426.167","426.167","426.167"
"132896.453472403","427.578","427.578","427.578"
"132911.453399012","424.397","424.397","424.397"
"132926.454612284","428.295","428.295","428.295"
"132941.453243277","428.758","428.758","428.758"
"132956.456837429","424.458","424.458","424.458"
"132971.453133567","425.389","425.389","425.389"
"132986.453180095","428.187","428.187","428.187"
"133001.453346795","425.917","425.917","425.917"
"133016.452850135","425.66","425.66","425.66"
"133031.452967062","428.291","428.291","428.291"
"133046.453400855","423.152","423.152","423.152"
"133061.452950553","424.301","424.301","424.301"
"133076.453124266","427.077","427.077","427.077"
"133091.453860293","422.119","422.119","422.119"
"133106.453211168","435.346","435.346","435.346"
"133121.453629161","427.363","427.363","427.363"
"133136.453323401","425.284","425.284","425.284"
"133151.453406889","432.746","432.746","432.746"
"133166.453234757","428.328","428.328","428.328"
"133181.453230233","429.827","429.827","429.827"
"133196.453530552","434.017","434.017","434.017"
"133211.453388629","426.745","426.745","426.745"
"133226.453004843","428.037","428.037","428.037"
"133241.454515646","428.462","428.462","428.462"
"133256.453244521","427.446","427.446","427.446"
"133271.453367287","427.873","427.873","427.873"
"133286.453072072","423.379","423.379","423.379"
"133301.452876168","428.209","428.209","428.209"
"133316.453216424","427.862","427.862","427.862"
"133331.454826723","424.654","424.654","424.654"
"133346.454120625","429.928","429.928","429.928"
"133361.453473739","428.855","428.855","428.855"
"133376.455001206","422.957","422.957","422.957"
"133391.452986794","427.507","427.507","427.507"
"133406.453333667","428.569","428.569","428.569"
"133421.453059765","425.2","425.2","425.2"
"133436.45369244","431.168","431.168","431.168"
"133451.453496697","427.835","427.835","427.835"
"133466.453351664","419.88","419.88","419.88"
"133481.45328209","430.125","430.125","430.125"
"133496.453862461","428.896","428.896","428.896"
"133511.454244242","429.972","429.972","429.972"
"133526.453124967","427.966","427.966","427.966"
"133541.453393097","424.707","424.707","424.707"
"133556.453517456","430.501","430.501","430.501"
"133571.453567708","429.701","429.701","429.701"
"133586.454054026","426.964","426.964","426.964"
"133601.453898962","427.274","427.274","427.274"
"133616.453296881","422.991","422.991","422.991"
"133631.452944937","427.18","427.18","427.18"
"133646.453203704","427.918","427.918","427.918"
"133661.453370915","422.949","422.949","422.949"
"133676.455341816","426.999","426.999","426.999"
"133691.452976536","427.773","427.773","427.773"
"133706.454855257","421.806","421.806","421.806"
"133721.45291549","427.912","427.912","427.912"
"133736.453622331","428.648","428.648","428.648"
"133751.454361253","421.772","421.772","421.772"
"133766.453972635","428.701","428.701","428.701"
"133781.452889351","427.907","427.907","427.907"
"133796.453609302","422.762","422.762","422.762"
"133811.453059235","429.359","429.359","429.359"
"133826.453822249","428.207","428.207","428.207"
"133841.45348752","422.754","422.754","422.754"
"133856.454690869","431.51","431.51","431.51"
"133871.453296135","429.172","429.172","429.172"
"133886.453699601","429.997","429.997","429.997"
"133901.453246483","429.669","429.669","429.669"
"133916.453291761","425.142","425.142","425.142"
"133931.453523322","427.195","427.195","427.195"
"133946.45335578","427.386","427.386","427.386"
"133961.453444723","426.606","426.606","426.606"
"133976.453213209","427.821","427.821","427.821"
"133991.454507768","422.121","422.121","422.121"
"134006.453322488","427.608","427.608","427.608"
"134021.453639078","427.86","427.86","427.86"
"134036.453242678","424.492","424.492","424.492"
"134051.453100838","427.415","427.415","427.415"
"134066.453041901","427.616","427.616","427.616"
"134081.453638107","424.476","424.476","424.476"
"134096.453254749","429.083","429.083","429.083"
"134111.455060774","428.744","428.744","428.744"
"134126.453517649","421.596","421.596","421.596"
"134141.453107319","425.921","425.921","425.921"
"134156.452812676","427.704","427.704","427.704"
"134171.45384808","423.221","423.221","423.221"
"134186.453741242","430.574","430.574","430.574"
"134201.453415303","428.063","428.063","428.063"
"134216.45346627","424.168","424.168","424.168"
"134231.453470009","428.644","428.644","428.644"
"134246.453376039","427.799","427.799","427.799"
"134261.453365692","430.829","430.829","430.829"
"134276.454102773","430.191","430.191","430.191"
"134291.45436287","424.816","424.816","424.816"
"134306.453032832","427.796","427.796","427.796"
"134321.453630132","422.932","422.932","422.932"
"134336.453502656","427.382","427.382","427.382"
"134351.453579633","428.34","428.34","428.34"
"134366.453609094","421.586","421.586","421.586"
"134381.453383692","427.97","427.97","427.97"
"134396.453246331","428.888","428.888","428.888"
"134411.452922268","423.291","423.291","423.291"
"134426.453547002","428.273","428.273","428.273"
"134441.454206031","428.075","428.075","428.075"
"134456.453086267","422.845","422.845","422.845"
"134471.453060196","428.201","428.201","428.201"
"134486.453700559","428.906","428.906","428.906"
"134501.45465214","425.288","425.288","425.288"
"134516.453700635","430.69","430.69","430.69"
"134531.453212033","427.62","427.62","427.62"
"134546.453334483","420.659","420.659","420.659"
"134561.453585677","434.227","434.227","434.227"
"134576.453754409","429.004","429.004","429.004"
"134591.453017239","429.84","429.84","429.84"
"134606.454264934","428.803","428.803","428.803"
"134621.453314658","428.85","428.85","428.85"
"134636.453252211","430.253","430.253","430.253"
"134651.453359192","432.297","432.297","432.297"
"134666.45346314","426.743","426.743","426.743"
"134681.453208048","427.248","427.248","427.248"
"134696.45361917","424.423","424.423","424.423"
"134711.453278754","427.5","427.5","427.5"
"134726.453502326","428.122","428.122","428.122"
"134741.453382118","424.505","424.505","424.505"
"134756.453337135","427.954","427.954","427.954"
"134771.452794747","426.843","426.843","426.843"
"134786.453054321","424.727","424.727","424.727"
"134801.452941736","432.266","432.266","432.266"
"134816.452808729","428.486","428.486","428.486"
"134831.45326788","422.983","422.983","422.983"
"134846.453753932","425.854","425.854","425.854"
"134861.453104534","427.404","427.404","427.404"
"134876.45336295","422.811","422.811","422.811"
"134891.453808475","426.486","426.486","426.486"
"134906.453091713","428.419","428.419","428.419"
"134921.453338998","424.41","424.41","424.41"
"134936.454336764","432.707","432.707","432.707"
"134951.453017761","427.554","427.554","427.554"
"134966.453192546","430.822","430.822","430.822"
"134981.452909682","433.67","433.67","433.67"
"134996.453180271","422.908","422.908","422.908"
"135011.453234552","428.862","428.862","428.862"
"135026.453611998","424.876","424.876","424.876"
"135041.454681925","425.966","425.966","425.966"
"135056.453743392","427.837","427.837","427.837"
"135071.454386384","424.833","424.833","424.833"
"135086.453258409","425.696","425.696","425.696"
"135101.454051158","427.867","427.867","427.867"
"135116.454396139","421.826","421.826","421.826"
"135131.454308034","423.847","423.847","423.847"
"135146.453006523","428.519","428.519","428.519"
"135161.453350551","420.677","420.677","420.677"
"135176.453103986","424.761","424.761","424.761"
"135191.453275231","427.518","427.518","427.518"
"135206.453274962","422.862","422.862","422.862"
"135221.45301696","436.485","436.485","436.485"
"135236.453698073","428.783","428.783","428.783"
"135251.453287953","426.553","426.553","426.553"
"135266.453448137","428.726","428.726","428.726"
"135281.453710737","426.663","426.663","426.663"
"135296.453496583","429.304","429.304","429.304"
"135311.453463731","434.262","434.262","434.262"
"135326.453072481","425.489","425.489","425.489"
"135341.453459372","429.873","429.873","429.873"
"135356.453583946","423.692","423.692","423.692"
"135371.454499028","428.465","428.465","428.465"
"135386.453349817","427.089","427.089","427.089"
"135401.45292826","422.961","422.961","422.961"
"135416.452973583","426.321","426.321","426.321"
"135431.453226814","428.938","428.938","428.938"
"135446.453697764","423.106","423.106","423.106"
"135461.453908715","426.171","426.171","426.171"
"135476.453220857","428.095","428.095","428.095"
"135491.452976258","421.748","421.748","421.748"
"135506.453278071","425.203","425.203","425.203"
"135521.453177638","427.599","427.599","427.599"
"135536.453014701","424.265","424.265","424.265"
"135551.453814037","428.114","428.114","428.114"
"135566.453161728","428.537","428.537","428.537"
"135581.453148066","423.453","423.453","423.453"
"135596.452929755","429.279","429.279","429.279"
"135611.453824181","426.46","426.46","426.46"
"135626.453903373","430.381","430.381","430.381"
"135641.454483002","430.094","430.094","430.094"
"135656.45466921","428.864","428.864","428.864"
"135671.453349657","426.745","426.745","426.745"
"135686.453565046","422.389","422.389","422.389"
"135701.453274758","428.432","428.432","428.432"
"135716.453591898","428.163","428.163","428.163"
"135731.453426913","423.363","423.363","423.363"
"135746.453452977","429.933","429.933","429.933"
"135761.453785155","427.851","427.851","427.851"
"135776.453239571","422.485","422.485","422.485"
"135791.454734774","431.253","431.253","431.253"
"135806.453604211","428.705","428.705","428.705"
"135821.453179103","422.49","422.49","422.49"
"135836.45313246","433.218","433.218","433.218"
"135851.453167771","427.96","427.96","427.96"
"135866.453641261","422.958","422.958","422.958"
"135881.453222684","432.282","432.282","432.282"
"135896.453313625","428.734","428.734","428.734"
"135911.453801417","424.011","424.011","424.011"
"135926.454985849","436.394","436.394","436.394"
"135941.453195667","427.789","427.789","427.789"
"135956.45368122","429.87","429.87","429.87"
"135971.452896823","432.844","432.844","432.844"
"135986.455079899","423.442","423.442","423.442"
"136001.453613304","427.277","427.277","427.277"
"136016.453092524","431.109","431.109","431.109"
"136031.453813653","428.354","428.354","428.354"
"136046.453145012","428.088","428.088","428.088"
"136061.453338404","423.448","423.448","423.448"
"136076.454141514","428.375","428.375","428.375"
"136091.453582134","428.797","428.797","428.797"
"136106.453516736","422.825","422.825","422.825"
"136121.453181227","431.272","431.272","431.272"
"136136.454961106","428.705","428.705","428.705"
"136151.45334612","422.502","422.502","422.502"
"136166.452953591","431.837","431.837","431.837"
"136181.453264878","427.955","427.955","427.955"
"136196.453986535","420.016","420.016","420.016"
"136211.453127724","432.002","432.002","432.002"
"136226.453469986","428.729","428.729","428.729"
"136241.453620134","423.145","423.145","423.145"
"136256.453334058","435.717","435.717","435.717"
"136271.45335167","428.299","428.299","428.299"
"136286.453494502","423.136","423.136","423.136"
"136301.455233425","432.289","432.289","432.289"
"136316.455082003","426.861","426.861","426.861"
"136331.45363243","429.579","429.579","429.579"
"136346.453247997","433.349","433.349","433.349"
"136361.452971864","425.226","425.226","425.226"
"136376.453575514","427.268","427.268","427.268"
"136391.453338237","426.086","426.086","426.086"
"136406.454428981","427.616","427.616","427.616"
"136421.45375538","427.752","427.752","427.752"
"136436.453329344","423.575","423.575","423.575"
"136451.453782709","430.495","430.495","430.495"
"136466.454142235","428.541","428.541","428.541"
"136481.454109143","423.917","423.917","423.917"
"136496.454495507","423.822","423.822","423.822"
"136511.452825287","427.102","427.102","427.102"
"136526.452794545","422.897","422.897","422.897"
"136541.453595378","140.866","140.866","140.866"
"136556.453034457","424.298","424.298","424.298"
"136571.453537307","426.482","426.482","426.482"
"136586.454436168","422.013","422.013","422.013"
"136601.453568861","425.139","425.139","425.139"
"136616.454505423","428.24","428.24","428.24"
"136631.454051655","422.929","422.929","422.929"
"136646.454728961","427.489","427.489","427.489"
"136661.45339389","429.32","429.32","429.32"
"136676.452873723","424.214","424.214","424.214"
"136691.453494622","430.221","430.221","430.221"
"136706.453538269","428.866","428.866","428.866"
"136721.453936716","425.734","425.734","425.734"
"136736.454041633","425.758","425.758","425.758"
"136751.45327022","424.808","424.808","424.808"
"136766.453189781","429.6","429.6","429.6"
"136781.45308836","428.707","428.707","428.707"
"136796.452986755","424.123","424.123","424.123"
"136811.453077214","428.795","428.795","428.795"
"136826.454864433","422.599","422.599","422.599"
